50.86	3899
51.82	3942
52.78	3977
53.74	4116
54.7	4161
55.66	4182
56.62	4313
57.58	4418
58.54	4482
59.5	4456
60.46	4510
61.42	4631
62.38	4648
63.34	4705
64.3	4846
65.26	4879
66.22	4942
67.18	4968
68.14	5086
69.1	5139
70.06	5244
71.02	5344
71.98	5389
72.94	5448
73.9	5508
74.86	5546
75.82	5570
76.78	5591
77.74	5601
78.7	5608
79.66	5633
80.62	5652
81.58	5667
82.54	5670
83.5	5689
84.46	5704
85.42	5726
86.38	5718
87.34	5727
88.3	5736
89.26	5743
90.22	5756
91.18	5757
92.14	5768
93.1	5793
94.06	5806
95.02	5811
95.98	5817
96.94	5822
97.9	5811
98.86	5821
99.82	5829
100.78	5834
101.74	5843
102.7	5848
103.66	5846
104.62	5857
105.58	5864
106.54	5864
107.5	5875
108.46	5885
109.42	5897
110.38	5885
111.34	5895
112.3	5903
113.26	5908
114.22	5917
115.18	5907
116.14	5915
117.1	5921
118.06	5919
119.02	5922
119.98	5932
120.94	5948
121.9	5944
122.86	5939
123.82	5942
124.78	5945
125.74	5948
126.7	5953
127.66	5962
128.62	5957
129.58	5971
130.54	5980
131.5	5969
132.46	5969
133.42	5979
134.38	5979
135.34	5980
136.3	5984
137.26	5988
138.22	5991
139.18	5993
140.14	5999
141.1	5997
142.06	6000
143.02	6000
143.98	6005
144.94	6006
145.9	6012
146.86	6023
147.82	6024
148.78	6027
149.74	6019
150.7	6021
151.66	6025
152.62	6033
153.58	6034
154.54	6035
155.5	6036
156.46	6035
157.42	6038
158.38	6045
159.34	6050
160.3	6057
161.26	6053
162.22	6060
163.18	6053
164.14	6054
165.1	6057
166.06	6059
167.02	6060
167.98	6059
168.94	6061
169.9	6067
170.86	6068
171.82	6068
172.78	6075
173.74	6080
174.7	6076
175.66	6085
176.62	6080
177.58	6083
178.54	6085
179.5	6090
180.46	6086
181.42	6091
182.38	6093
183.34	6103
184.3	6094
185.26	6096
186.22	6093
187.18	6102
188.14	6105
189.1	6101
190.06	6105
191.02	6106
191.98	6114
192.94	6106
193.9	6108
194.86	6109
195.82	6112
196.78	6122
197.74	6125
198.7	6124
199.66	6126
200.62	6129
