50.46	3921
51.42	3979
52.38	3991
53.34	4145
54.3	4229
55.26	4290
56.22	4304
57.18	4367
58.14	4426
59.1	4525
60.06	4585
61.02	4711
61.98	4733
62.94	4841
63.9	4906
64.86	4890
65.82	5070
66.78	5127
67.74	5192
68.7	5216
69.66	5290
70.62	5343
71.58	5432
72.54	5494
73.5	5524
74.46	5556
75.42	5594
76.38	5613
77.34	5617
78.3	5641
79.26	5648
80.22	5659
81.18	5680
82.14	5688
83.1	5704
84.06	5700
85.02	5714
85.98	5727
86.94	5741
87.9	5757
88.86	5761
89.82	5772
90.78	5777
91.74	5783
92.7	5795
93.66	5795
94.62	5804
95.58	5812
96.54	5821
97.5	5818
98.46	5833
99.42	5832
100.38	5838
101.34	5849
102.3	5853
103.26	5865
104.22	5862
105.18	5868
106.14	5875
107.1	5878
108.06	5885
109.02	5887
109.98	5890
110.94	5894
111.9	5895
112.86	5905
113.82	5911
114.78	5912
115.74	5916
116.7	5919
117.66	5921
118.62	5928
119.58	5931
120.54	5933
121.5	5939
122.46	5937
123.42	5953
124.38	5957
125.34	5960
126.3	5962
127.26	5965
128.22	5966
129.18	5960
130.14	5962
131.1	5967
132.06	5976
133.02	5978
133.98	5977
134.94	5983
135.9	5985
136.86	5993
137.82	5993
138.78	5995
139.74	5996
140.7	6000
141.66	6001
142.62	6006
143.58	6005
144.54	6008
145.5	6012
146.46	6014
147.42	6015
148.38	6016
149.34	6021
150.3	6022
151.26	6028
152.22	6029
153.18	6034
154.14	6034
155.1	6036
156.06	6040
157.02	6042
157.98	6044
158.94	6044
159.9	6049
160.86	6051
161.82	6054
162.78	6053
163.74	6056
164.7	6060
165.66	6061
166.62	6062
167.58	6064
168.54	6067
169.5	6069
170.46	6069
171.42	6072
172.38	6075
173.34	6074
174.3	6076
175.26	6077
176.22	6079
177.18	6084
178.14	6084
179.1	6086
180.06	6090
181.02	6089
181.98	6092
182.94	6094
183.9	6096
184.86	6096
185.82	6099
186.78	6101
187.74	6102
188.7	6103
189.66	6107
190.62	6106
191.58	6107
192.54	6110
193.5	6111
194.46	6112
195.42	6113
196.38	6114
197.34	6117
198.3	6118
199.26	6120
200.22	6123
