50.46	3863
51.42	3970
52.38	4035
53.34	4095
54.3	4185
55.26	4253
56.22	4231
57.18	4306
58.14	4360
59.1	4440
60.06	4500
61.02	4591
61.98	4640
62.94	4735
63.9	4749
64.86	4825
65.82	4892
66.78	4980
67.74	5068
68.7	5220
69.66	5271
70.62	5321
71.58	5382
72.54	5452
73.5	5486
74.46	5435
75.42	5503
76.38	5530
77.34	5575
78.3	5574
79.26	5620
80.22	5620
81.18	5638
82.14	5665
83.1	5678
84.06	5684
85.02	5700
85.98	5706
86.94	5719
87.9	5735
88.86	5742
89.82	5751
90.78	5758
91.74	5765
92.7	5775
93.66	5784
94.62	5784
95.58	5795
96.54	5802
97.5	5811
98.46	5816
99.42	5825
100.38	5829
101.34	5837
102.3	5844
103.26	5848
104.22	5852
105.18	5855
106.14	5860
107.1	5864
108.06	5869
109.02	5875
109.98	5879
110.94	5884
111.9	5889
112.86	5891
113.82	5897
114.78	5901
115.74	5907
116.7	5913
117.66	5914
118.62	5916
119.58	5921
120.54	5924
121.5	5930
122.46	5932
123.42	5940
124.38	5940
125.34	5944
126.3	5946
127.26	5948
128.22	5953
129.18	5956
130.14	5960
131.1	5964
132.06	5965
133.02	5971
133.98	5973
134.94	5972
135.9	5978
136.86	5981
137.82	5983
138.78	5985
139.74	5988
140.7	5991
141.66	5992
142.62	5995
143.58	5999
144.54	6005
145.5	6004
146.46	6012
147.42	6012
148.38	6012
149.34	6013
150.3	6018
151.26	6021
152.22	6024
153.18	6025
154.14	6027
155.1	6030
156.06	6034
157.02	6037
157.98	6038
158.94	6042
159.9	6045
160.86	6041
161.82	6047
162.78	6049
163.74	6048
164.7	6051
165.66	6055
166.62	6056
167.58	6055
168.54	6062
169.5	6067
170.46	6068
171.42	6072
172.38	6075
173.34	6078
174.3	6080
175.26	6083
176.22	6086
177.18	6088
178.14	6089
179.1	6092
180.06	6094
181.02	6080
181.98	6080
182.94	6081
183.9	6082
184.86	6085
185.82	6086
186.78	6089
187.74	6090
188.7	6091
189.66	6092
190.62	6095
191.58	6097
192.54	6098
193.5	6099
194.46	6100
195.42	6102
196.38	6104
197.34	6105
198.3	6107
199.26	6108
200.22	6109
