50.86	3846
51.82	3965
52.78	3985
53.74	4069
54.7	4098
55.66	4220
56.62	4291
57.58	4386
58.54	4446
59.5	4488
60.46	4546
61.42	4656
62.38	4725
63.34	4761
64.3	4871
65.26	4913
66.22	5004
67.18	5069
68.14	5095
69.1	5240
70.06	5190
71.02	5288
71.98	5267
72.94	5390
73.9	5467
74.86	5495
75.82	5540
76.78	5570
77.74	5590
78.7	5615
79.66	5618
80.62	5645
81.58	5655
82.54	5675
83.5	5684
84.46	5686
85.42	5704
86.38	5714
87.34	5726
88.3	5738
89.26	5743
90.22	5765
91.18	5775
92.14	5786
93.1	5793
94.06	5800
95.02	5807
95.98	5805
96.94	5803
97.9	5803
98.86	5816
99.82	5819
100.78	5825
101.74	5838
102.7	5843
103.66	5849
104.62	5853
105.58	5859
106.54	5857
107.5	5866
108.46	5873
109.42	5877
110.38	5882
111.34	5897
112.3	5905
113.26	5908
114.22	5910
115.18	5914
116.14	5920
117.1	5907
118.06	5911
119.02	5914
119.98	5921
120.94	5925
121.9	5929
122.86	5933
123.82	5934
124.78	5939
125.74	5943
126.7	5945
127.66	5947
128.62	5952
129.58	5954
130.54	5962
131.5	5964
132.46	5966
133.42	5969
134.38	5976
135.34	5990
136.3	5996
137.26	5998
138.22	5999
139.18	5988
140.14	5996
141.1	5995
142.06	6002
143.02	6002
143.98	6002
144.94	6005
145.9	6009
146.86	6010
147.82	6015
148.78	6020
149.74	6024
150.7	6029
151.66	6023
152.62	6030
153.58	6032
154.54	6036
155.5	6041
156.46	6045
157.42	6047
158.38	6048
159.34	6051
160.3	6052
161.26	6050
162.22	6049
163.18	6054
164.14	6058
165.1	6056
166.06	6060
167.02	6064
167.98	6068
168.94	6071
169.9	6071
170.86	6076
171.82	6079
172.78	6082
173.74	6075
174.7	6077
175.66	6078
176.62	6083
177.58	6086
178.54	6089
179.5	6092
180.46	6093
181.42	6097
182.38	6099
183.34	6101
184.3	6102
185.26	6105
186.22	6106
187.18	6108
188.14	6109
189.1	6111
190.06	6113
191.02	6114
191.98	6116
192.94	6118
193.9	6119
194.86	6120
195.82	6122
196.78	6123
197.74	6124
198.7	6125
199.66	6127
200.62	6129
